Interaction_ID,Interaction_Type,Interaction_Outcome,Follow_Up_Required,Interaction_Channel,Follow_Up_Date,Customer_ID,Agent_ID
3612,Phone,Pending,No,Email,10/16/2024,4351,8389
3328,Phone,Resolved,Yes,Call,N/A,9913,8096
5376,Chat,In-Progress,No,In-Person,N/A,5986,2396
3331,In-Person,Escalated,Yes,Call,N/A,4600,7331
8159,Email,Escalated,Yes,In-Person,N/A,3588,3397
6648,Chat,Pending,No,Web Chat,N/A,6607,4008
6490,Email,Pending,Yes,Call,10/22/2024,4131,2232
2964,Email,Pending,No,Web Chat,N/A,6712,4401
9567,Phone,In-Progress,Yes,Web Chat,N/A,8636,7172
8979,Chat,In-Progress,Yes,Web Chat,10/13/2024,9526,5260
8125,Chat,In-Progress,Yes,Web Chat,N/A,9607,3204
8066,Email,Resolved,Yes,Web Chat,N/A,4272,7385
4718,Phone,Pending,No,Web Chat,N/A,8391,8995
4313,Email,Escalated,No,Web Chat,N/A,5753,8839
5821,Chat,Pending,No,In-Person,10/20/2024,5711,4309
6589,Chat,In-Progress,No,In-Person,10/27/2024,8671,8091
9261,Email,Resolved,No,In-Person,10/9/2024,5220,9052
4026,In-Person,Resolved,No,Call,N/A,7181,8374
8769,Email,Escalated,Yes,Web Chat,11/2/2024,6060,7258
6950,Chat,Resolved,Yes,In-Person,10/9/2024,8433,3340
4046,Phone,Resolved,Yes,Web Chat,N/A,7554,8777
7261,Email,In-Progress,Yes,Web Chat,10/25/2024,5636,5737
9960,In-Person,Resolved,Yes,Call,10/15/2024,8595,8195
6959,In-Person,Resolved,No,In-Person,11/1/2024,8143,7906
2080,Phone,Pending,No,Email,10/15/2024,5459,5593
9351,Chat,Pending,No,Email,N/A,4082,4801
6462,Phone,Resolved,No,Web Chat,10/26/2024,5564,3121
6035,Phone,In-Progress,No,Call,10/17/2024,9064,6267
5402,Chat,Escalated,No,Call,N/A,5986,8434
8050,Phone,Pending,Yes,In-Person,10/11/2024,7545,3057
5975,Phone,In-Progress,Yes,Web Chat,10/18/2024,6722,3375
4000,Phone,Escalated,Yes,Email,10/27/2024,8978,1353
3410,Chat,Resolved,No,Web Chat,N/A,8534,5801
8618,In-Person,Resolved,Yes,Web Chat,N/A,6085,9409
5706,Chat,Pending,No,Web Chat,10/29/2024,5562,2478
9340,Email,Pending,Yes,Web Chat,10/13/2024,5202,7738
9983,Email,Pending,Yes,In-Person,11/7/2024,7962,6262
5382,Email,Pending,No,Web Chat,10/9/2024,7550,8029
7288,In-Person,Escalated,No,Call,N/A,9293,3318
7196,Email,Escalated,Yes,Call,10/11/2024,8698,2876
5823,Phone,Resolved,Yes,In-Person,11/6/2024,3463,4334
7383,Phone,Resolved,Yes,In-Person,10/20/2024,3896,9750
3312,Phone,In-Progress,Yes,Email,10/21/2024,6846,4562
4372,Phone,Resolved,Yes,Web Chat,N/A,4296,6659
3861,Phone,Escalated,No,Call,10/21/2024,8637,6212
8770,Phone,In-Progress,Yes,In-Person,N/A,7792,1858
3778,Chat,In-Progress,Yes,In-Person,10/9/2024,4608,6668
3647,Email,In-Progress,Yes,Web Chat,10/30/2024,6004,7038
2491,Phone,Escalated,No,Call,N/A,4753,8180
7493,Phone,Resolved,Yes,Email,10/9/2024,8947,9926
9502,Phone,Escalated,Yes,Web Chat,N/A,6643,7074
4144,In-Person,In-Progress,Yes,Web Chat,N/A,7744,3652
7812,Chat,Escalated,Yes,Email,10/25/2024,6929,4813
2210,Chat,Escalated,Yes,Email,11/6/2024,4609,3702
4945,Email,Escalated,Yes,Email,N/A,3357,3820
7101,Phone,In-Progress,Yes,Call,10/23/2024,7145,3752
8360,Phone,Resolved,Yes,Call,N/A,4434,2518
3110,Chat,Escalated,No,Call,N/A,9953,6758
3169,In-Person,Pending,Yes,Web Chat,N/A,9407,4980
8198,Chat,Resolved,Yes,In-Person,10/13/2024,5235,8155
9442,Phone,Pending,No,Call,11/2/2024,7536,1123
6926,In-Person,In-Progress,Yes,Call,10/23/2024,8977,8330
6239,Chat,In-Progress,Yes,Web Chat,11/7/2024,9170,6567
6876,In-Person,Pending,Yes,Web Chat,N/A,8266,5053
5067,Chat,Pending,No,Email,N/A,3657,5100
6638,Email,Pending,Yes,Email,10/20/2024,8799,9840
6991,Phone,In-Progress,Yes,Web Chat,11/1/2024,9803,1400
9031,Email,Resolved,No,Web Chat,10/19/2024,3129,9597
8861,Phone,Resolved,Yes,In-Person,10/24/2024,6298,7591
3338,Chat,In-Progress,No,Email,11/2/2024,7914,4650
7475,Phone,Escalated,No,Email,N/A,5235,6510
9872,Chat,In-Progress,Yes,In-Person,N/A,7921,9585
6602,Email,Pending,No,Call,N/A,6821,2566
7541,Email,Resolved,No,In-Person,10/14/2024,9184,4415
8285,Email,Resolved,Yes,Email,10/22/2024,5775,4700
4541,In-Person,Pending,Yes,Email,10/31/2024,7936,1588
5259,Chat,Resolved,No,Web Chat,N/A,8369,7084
9023,Email,Pending,Yes,Email,10/20/2024,8237,2514
6545,Phone,Pending,No,In-Person,10/13/2024,8449,8546
6835,Phone,Pending,No,In-Person,N/A,7946,8671
6862,Chat,Resolved,Yes,In-Person,10/25/2024,4026,7314
8031,In-Person,Pending,Yes,Call,10/20/2024,5879,7320
5120,In-Person,Escalated,Yes,Call,N/A,5409,5834
5067,Chat,In-Progress,No,In-Person,N/A,9174,4794
6876,Email,Resolved,No,Email,N/A,3625,5088
5781,Email,Resolved,No,Email,10/26/2024,8286,7412
3527,Chat,In-Progress,No,Email,11/7/2024,5160,6471
6196,Chat,Resolved,Yes,Email,N/A,4680,6842
2940,Phone,Escalated,No,Call,N/A,8830,7426
6080,Email,In-Progress,No,Email,10/12/2024,3119,6341
8712,Chat,In-Progress,Yes,Call,10/29/2024,7770,3029
3184,In-Person,Pending,No,Email,10/28/2024,4575,5464
6040,In-Person,Escalated,Yes,In-Person,10/31/2024,3847,2860
4165,Chat,In-Progress,No,Email,10/25/2024,6799,7760
8099,Chat,Resolved,No,Call,N/A,6187,5638
7007,Chat,Resolved,Yes,Call,N/A,7449,8809
5359,In-Person,Pending,No,Email,N/A,6682,9914
6273,In-Person,In-Progress,No,Call,11/3/2024,5223,5545
3992,Phone,In-Progress,No,Web Chat,10/15/2024,3473,2720
3130,Email,Resolved,No,Web Chat,10/13/2024,3823,6756
9752,Chat,In-Progress,Yes,In-Person,11/4/2024,7404,2602
3644,Phone,In-Progress,Yes,Web Chat,10/29/2024,3238,6342
6335,Phone,Resolved,Yes,Call,N/A,3061,8669
8885,Phone,Resolved,No,Call,N/A,8504,8205
3240,Phone,In-Progress,No,Email,N/A,9730,9074
2651,In-Person,Escalated,Yes,Web Chat,10/24/2024,4697,3731
5540,Email,Pending,No,Web Chat,10/29/2024,7224,8615
2681,Phone,In-Progress,Yes,In-Person,N/A,5583,5789
6625,Email,Pending,Yes,In-Person,11/4/2024,3926,2332
8556,Phone,Escalated,No,Email,10/24/2024,6701,7627
8294,Email,Pending,Yes,Email,10/10/2024,7427,4358
5348,Chat,Escalated,Yes,Email,10/15/2024,7322,9784
3687,In-Person,In-Progress,Yes,Web Chat,10/9/2024,5260,3921
3951,Phone,In-Progress,No,Call,11/7/2024,8251,7407
7132,In-Person,Pending,Yes,Call,N/A,5817,2401
2044,Chat,In-Progress,Yes,Web Chat,10/20/2024,3836,1423
5142,Email,Resolved,No,In-Person,N/A,7449,3692
3727,Phone,Resolved,Yes,In-Person,N/A,7503,7545
8862,In-Person,Pending,Yes,Call,N/A,6517,9781
3002,Chat,Resolved,Yes,In-Person,11/1/2024,8045,6133
3090,Email,Resolved,Yes,Email,N/A,5807,2558
3764,Email,Escalated,No,Email,N/A,8224,8832
3023,In-Person,In-Progress,No,Call,N/A,7415,9845
9497,Email,In-Progress,Yes,In-Person,N/A,4523,5855
6102,Phone,Resolved,Yes,Call,10/31/2024,7150,8412
6755,In-Person,Resolved,No,Call,10/29/2024,9732,7102
7341,Phone,Resolved,Yes,Web Chat,10/12/2024,5990,5342
7939,In-Person,In-Progress,Yes,Web Chat,10/17/2024,4518,2100
2900,In-Person,Resolved,Yes,Call,10/16/2024,7063,1105
7864,Phone,Resolved,Yes,Web Chat,10/29/2024,7994,6771
4004,Chat,Resolved,No,Email,N/A,7431,7801
6742,In-Person,In-Progress,Yes,Web Chat,10/9/2024,8963,8995
3628,In-Person,In-Progress,No,Email,N/A,6423,8760
3096,In-Person,Pending,No,Web Chat,N/A,9445,1747
3317,In-Person,Resolved,Yes,Email,11/4/2024,8489,7214
7101,Phone,In-Progress,No,Web Chat,N/A,8095,6688
9700,Phone,Resolved,Yes,Email,10/28/2024,8317,4446
6725,In-Person,Resolved,No,Email,11/3/2024,8731,6441
2490,Chat,Resolved,Yes,In-Person,N/A,6672,9943
6367,In-Person,Escalated,No,Email,10/17/2024,3202,3834
3152,Phone,In-Progress,No,Email,N/A,6757,2229
9387,Email,Resolved,Yes,In-Person,10/24/2024,4643,6386
7822,Chat,Pending,Yes,In-Person,N/A,4356,9512
8189,Email,Pending,Yes,Call,11/4/2024,5336,7458
3762,Email,Escalated,Yes,Email,10/21/2024,5386,9473
9972,In-Person,Resolved,No,In-Person,N/A,7342,6375
2616,In-Person,In-Progress,No,Call,10/21/2024,5488,5096
3248,In-Person,In-Progress,No,Email,10/30/2024,8459,6294
3448,Chat,Escalated,Yes,In-Person,N/A,7772,7984
9557,Chat,In-Progress,No,Email,N/A,5398,7087
2477,Chat,Escalated,Yes,Email,N/A,7897,8821
9026,Phone,Pending,Yes,Call,10/20/2024,9374,7875
9835,Chat,Escalated,No,Email,10/24/2024,9179,9764
5921,Chat,In-Progress,No,Web Chat,N/A,6434,9441
6477,Phone,In-Progress,Yes,Web Chat,N/A,6994,1808
8040,Chat,In-Progress,Yes,In-Person,N/A,6894,2696
7176,In-Person,Escalated,No,Call,10/22/2024,5422,6755
3939,Chat,Resolved,No,Email,10/21/2024,7708,6002
3272,In-Person,In-Progress,Yes,Web Chat,10/27/2024,8309,8563
2323,Chat,Escalated,Yes,Call,N/A,9205,4282
2214,Email,Escalated,No,Call,N/A,9805,8246
2772,In-Person,In-Progress,No,Web Chat,N/A,6958,6961
5695,Email,Escalated,No,In-Person,10/14/2024,3029,2218
7451,Phone,Resolved,No,Email,N/A,6169,7638
8039,Chat,In-Progress,No,Web Chat,N/A,4244,3825
7557,In-Person,In-Progress,Yes,Email,10/31/2024,3403,3170
4482,Phone,Escalated,No,In-Person,10/21/2024,5052,7239
2687,Chat,In-Progress,Yes,Web Chat,N/A,3143,1254
7039,In-Person,Escalated,Yes,Web Chat,10/20/2024,9287,8855
8410,Email,Resolved,Yes,Email,N/A,3582,1197
3925,Phone,Escalated,No,Email,10/24/2024,9939,7002
4518,Email,In-Progress,No,Call,N/A,8861,9830
2387,Phone,Resolved,No,Web Chat,10/31/2024,9425,5053
2308,Email,Resolved,No,Email,10/12/2024,5833,4551
4827,In-Person,Pending,No,Email,10/14/2024,5250,4991
8323,In-Person,Resolved,No,Email,N/A,5027,7443
9068,Email,Resolved,No,In-Person,10/9/2024,3373,2723
4999,Chat,In-Progress,No,Email,N/A,9411,2740
7641,In-Person,Pending,Yes,Email,N/A,5333,5217
5830,Email,Pending,No,Email,N/A,9675,1806
7727,In-Person,Escalated,No,In-Person,N/A,6249,4518
8199,In-Person,In-Progress,Yes,Web Chat,N/A,7185,4941
2673,Email,In-Progress,No,Call,10/21/2024,9613,8200
6980,In-Person,Escalated,No,In-Person,N/A,6540,6962
6415,Phone,Resolved,No,Call,11/1/2024,4756,2201
2592,Chat,Pending,Yes,Call,10/16/2024,7841,2579
5711,Email,In-Progress,Yes,Call,11/2/2024,3629,3795
3033,Email,Resolved,Yes,Web Chat,N/A,4317,8022
3744,Phone,In-Progress,No,In-Person,N/A,7846,7933
6960,Chat,Resolved,No,Email,10/22/2024,7913,9939
7707,Phone,Resolved,Yes,In-Person,11/5/2024,4966,9055
6512,Email,Escalated,Yes,In-Person,N/A,4762,1918
2019,Chat,In-Progress,No,Email,N/A,4300,7647
9690,Email,Escalated,Yes,In-Person,N/A,5694,5319
3145,Phone,Escalated,Yes,Email,10/26/2024,5661,1135
5329,Chat,Pending,Yes,Call,N/A,3824,8616
3629,In-Person,Escalated,No,Email,11/4/2024,3785,4903
3314,In-Person,Escalated,No,Call,10/12/2024,3046,3165
2942,Chat,In-Progress,Yes,Call,10/13/2024,4958,6458
3503,Chat,Resolved,Yes,Call,N/A,3274,9214
8183,Chat,Escalated,Yes,Call,10/15/2024,3705,4973
7895,Email,Resolved,Yes,In-Person,N/A,5415,4904
9050,Email,Resolved,Yes,Call,10/10/2024,6233,6295
7953,In-Person,Pending,No,Call,N/A,5374,6996
8784,Email,Pending,Yes,Call,N/A,7056,7837
2707,In-Person,In-Progress,Yes,In-Person,10/11/2024,6991,8395
4288,In-Person,Escalated,No,Call,11/2/2024,7806,2579
8025,Chat,Escalated,Yes,Email,10/24/2024,4566,3015
5667,Email,Escalated,No,Call,N/A,6675,9040
2468,In-Person,In-Progress,Yes,Web Chat,10/26/2024,8091,8070
5322,Phone,In-Progress,Yes,Email,10/31/2024,7202,8687
6922,Phone,Resolved,Yes,Call,N/A,3005,3077
5886,Email,Pending,No,Web Chat,N/A,7894,3940
9758,Chat,Escalated,No,Email,N/A,9057,5855
4091,Chat,In-Progress,No,In-Person,N/A,3799,6635
3540,Phone,Pending,No,Web Chat,N/A,6683,2392
6785,In-Person,Pending,No,Web Chat,N/A,7202,7263
2307,Chat,Pending,No,Call,10/23/2024,3167,4085
7292,In-Person,Pending,No,Call,10/14/2024,6362,7083
9716,Email,Resolved,No,Web Chat,N/A,6592,5486
2912,Chat,Escalated,Yes,Email,N/A,9552,4210
9373,Phone,In-Progress,No,In-Person,10/21/2024,6027,3234
3613,In-Person,Escalated,No,Call,N/A,3343,3566
7426,Email,Pending,No,Web Chat,10/10/2024,3286,4747
8022,Chat,In-Progress,No,Call,10/13/2024,3187,3656
5526,Phone,Pending,Yes,In-Person,10/15/2024,5637,1791
2257,In-Person,Resolved,No,Call,10/18/2024,9914,6120
4899,Email,Pending,Yes,Call,N/A,9904,4851
3582,Chat,Pending,Yes,Call,N/A,4680,4510
3452,Chat,Pending,Yes,Call,11/6/2024,8535,4072
5194,Email,Escalated,No,Call,N/A,9078,4817
4460,Chat,Resolved,No,In-Person,10/29/2024,8591,7262
5235,In-Person,Pending,Yes,Email,11/1/2024,7313,4876
8165,Chat,Resolved,Yes,In-Person,N/A,4011,2056
6529,Email,In-Progress,No,Call,N/A,4512,8746
6018,Chat,Resolved,No,Web Chat,11/6/2024,9999,8687
7313,Chat,Pending,No,Email,10/24/2024,4276,5425
9128,Chat,Resolved,Yes,Web Chat,11/1/2024,8513,2945
6788,In-Person,In-Progress,No,In-Person,10/30/2024,8040,8060
7403,Chat,Escalated,No,In-Person,11/4/2024,9149,9640
2105,Email,Escalated,No,Web Chat,10/29/2024,9007,6887
3577,Phone,In-Progress,Yes,In-Person,N/A,4713,5875
8032,Phone,Pending,No,In-Person,10/19/2024,9963,2834
8933,In-Person,Pending,No,In-Person,N/A,9722,1859
7867,Phone,In-Progress,No,Call,N/A,6991,2885
4282,Chat,Escalated,No,Web Chat,10/26/2024,7447,8749
8567,In-Person,Escalated,No,In-Person,10/23/2024,6349,2993
9160,Phone,Pending,Yes,Call,10/26/2024,9978,5385
9217,In-Person,Pending,No,Email,N/A,5215,7939
6601,Chat,In-Progress,No,Call,N/A,3344,3647
7332,Chat,Escalated,No,Call,10/18/2024,6056,9859
6544,In-Person,Pending,No,In-Person,N/A,6097,8163
7774,Chat,Escalated,Yes,Call,10/15/2024,5557,4564
8767,Chat,Pending,Yes,Web Chat,11/4/2024,4751,3662
5362,In-Person,Resolved,Yes,Email,N/A,4135,2908
9611,In-Person,In-Progress,No,In-Person,10/18/2024,3040,2218
4676,In-Person,Resolved,Yes,In-Person,N/A,8513,8203
3778,Email,Pending,Yes,Call,N/A,6797,2499
6365,Email,Escalated,Yes,In-Person,N/A,4147,9734
8706,Email,Pending,Yes,In-Person,11/2/2024,7618,4262
9086,Chat,Resolved,No,Email,N/A,9778,6400
7193,Email,Pending,No,Call,N/A,4906,4398
5716,In-Person,Pending,Yes,In-Person,N/A,7587,4610
3404,Email,Pending,No,In-Person,11/2/2024,4083,9031
6446,In-Person,In-Progress,No,Email,N/A,3805,8272
2163,Email,Pending,Yes,Email,N/A,6942,1996
2982,Email,Pending,Yes,In-Person,10/19/2024,5616,6612
7609,In-Person,In-Progress,No,In-Person,11/3/2024,7922,7053
9513,Phone,Escalated,Yes,In-Person,10/26/2024,9420,3089
9391,In-Person,In-Progress,No,Web Chat,11/3/2024,7518,6438
6674,In-Person,Escalated,Yes,Call,N/A,6895,3715
2707,In-Person,Resolved,No,In-Person,N/A,3563,3581
3683,Phone,In-Progress,No,Call,N/A,3542,8012
8876,Email,In-Progress,No,Email,N/A,6554,8334
4289,Phone,Escalated,Yes,Web Chat,10/13/2024,4281,5940
5021,Email,In-Progress,Yes,Email,10/15/2024,8542,8206
2603,In-Person,In-Progress,Yes,Web Chat,N/A,3995,2016
9017,Phone,Escalated,Yes,In-Person,11/3/2024,6242,3939
2643,Email,Resolved,No,Call,10/28/2024,9964,1220
7821,Phone,Pending,Yes,Call,11/1/2024,4384,1366
9720,Phone,In-Progress,No,Web Chat,N/A,3446,4598
9340,Email,Escalated,Yes,Email,10/17/2024,3025,3661
2967,Chat,In-Progress,No,Call,N/A,9273,9738
5179,Chat,In-Progress,No,Email,11/5/2024,7684,9236
2151,Phone,Pending,Yes,Call,11/7/2024,9156,9834
9866,Chat,Escalated,Yes,Web Chat,10/24/2024,9573,1235
3380,Chat,In-Progress,Yes,Call,N/A,9642,2084
6397,Chat,In-Progress,No,In-Person,10/29/2024,5551,7222
6909,Chat,Pending,Yes,Email,N/A,8646,1975
3607,In-Person,Resolved,Yes,Web Chat,10/26/2024,4128,2250
9096,Phone,Resolved,Yes,Call,N/A,9113,7845
4628,Email,In-Progress,No,Call,N/A,4907,7280
3337,In-Person,Pending,No,Call,10/10/2024,5263,9973
4905,In-Person,Escalated,Yes,Email,N/A,8638,4352
4293,Phone,Pending,Yes,Call,N/A,9016,1129
2739,Phone,Pending,Yes,Email,N/A,4485,7795
3420,Chat,In-Progress,No,In-Person,N/A,6674,4484
5203,Email,In-Progress,No,In-Person,N/A,9670,5726
6677,Phone,In-Progress,No,Web Chat,N/A,9583,5983
2341,Email,Pending,No,Email,N/A,5364,1305
9928,Email,In-Progress,No,Web Chat,10/20/2024,5258,1541
3822,Chat,In-Progress,Yes,Web Chat,10/11/2024,6038,2408
4615,Email,Resolved,No,In-Person,N/A,7705,7733
9930,Chat,Pending,No,Email,N/A,8206,9286
6828,Phone,Pending,Yes,Web Chat,N/A,8442,2152
2915,Email,Pending,No,Email,10/17/2024,5886,1756
4882,In-Person,Resolved,No,Web Chat,N/A,5579,3307
7247,In-Person,Pending,No,In-Person,N/A,7909,3264
4194,Email,Escalated,No,In-Person,10/29/2024,3482,8504
9793,Email,In-Progress,No,In-Person,N/A,5631,7319
6523,Phone,Resolved,No,Email,10/25/2024,3830,3645
2405,In-Person,Pending,Yes,In-Person,N/A,7045,7140
2535,Phone,Escalated,Yes,Call,10/19/2024,4275,6469
6580,Phone,Escalated,No,Email,N/A,3490,7824
6432,In-Person,In-Progress,Yes,Email,10/14/2024,4763,6861
9022,Chat,Resolved,Yes,In-Person,N/A,6142,6056
7942,Email,Resolved,No,Call,N/A,7211,7696
9991,Chat,In-Progress,Yes,In-Person,11/6/2024,4068,3171
9580,Email,Pending,Yes,Call,10/27/2024,6961,9095
5858,Phone,Escalated,Yes,Web Chat,10/27/2024,5948,5100
3685,In-Person,Escalated,Yes,Web Chat,11/7/2024,5728,1480
2734,Phone,Pending,No,In-Person,10/24/2024,5490,8088
5318,Email,Resolved,Yes,In-Person,11/1/2024,8816,3788
6272,Phone,Resolved,No,In-Person,10/21/2024,3009,3972
5471,Chat,Escalated,No,Email,10/19/2024,4383,1192
9066,In-Person,Escalated,Yes,Email,11/5/2024,4686,8375
9201,In-Person,Pending,Yes,Email,11/7/2024,6547,8315
8080,In-Person,Pending,No,Call,N/A,5767,4665
2882,Chat,Resolved,Yes,Email,10/19/2024,5727,8164
3217,Email,Resolved,No,Web Chat,N/A,8120,7428
8905,In-Person,Pending,Yes,Call,10/21/2024,4990,4208
9497,Email,In-Progress,No,In-Person,N/A,3974,2555
2120,Chat,Escalated,Yes,Web Chat,10/28/2024,5961,4835
7996,Email,In-Progress,Yes,Web Chat,N/A,9638,3953
8400,Email,Escalated,Yes,Email,11/6/2024,3117,4724
8743,In-Person,Resolved,Yes,In-Person,11/2/2024,5096,7882
9324,In-Person,Resolved,No,Web Chat,N/A,4708,5627
6305,Email,Resolved,No,In-Person,11/2/2024,9059,6092
2389,Email,In-Progress,No,In-Person,10/26/2024,6107,1262
2914,In-Person,In-Progress,Yes,Web Chat,N/A,8402,2124
2922,Phone,In-Progress,Yes,Email,10/17/2024,3323,7801
3855,In-Person,In-Progress,No,Web Chat,11/5/2024,3479,4708
8256,Chat,Pending,No,Email,N/A,3633,3094
4742,Email,In-Progress,Yes,Email,10/13/2024,8252,2366
4463,Phone,Pending,No,Email,10/31/2024,7329,2383
7338,Chat,Escalated,No,In-Person,N/A,3086,3923
4624,Phone,Resolved,Yes,Email,N/A,6259,6036
5532,In-Person,Escalated,No,Web Chat,N/A,8419,8718
7146,Phone,Pending,Yes,Email,10/18/2024,4942,3730
7684,Phone,Pending,No,Email,N/A,8115,6907
9243,Email,Escalated,Yes,Email,11/2/2024,7245,8827
9846,Email,Escalated,Yes,Email,N/A,8522,7104
5611,Chat,Pending,Yes,Web Chat,N/A,6434,6440
9460,Email,Pending,No,In-Person,10/24/2024,6714,8056
5912,Phone,Resolved,Yes,Email,N/A,5874,8708
2864,In-Person,In-Progress,Yes,Email,N/A,6484,2154
3097,Email,Pending,No,In-Person,N/A,9795,8975
8376,Chat,Resolved,No,Call,N/A,9376,7509
9073,Chat,Resolved,Yes,Web Chat,N/A,9191,1407
8682,Chat,In-Progress,Yes,Web Chat,11/3/2024,6367,6652
6706,Chat,In-Progress,Yes,In-Person,10/27/2024,3700,5997
2831,Email,Pending,No,Call,N/A,3341,3248
3848,Email,In-Progress,Yes,In-Person,N/A,4094,8569
9546,Email,In-Progress,No,Call,10/11/2024,9298,5020
7954,Email,Escalated,No,Web Chat,N/A,6489,7039
8921,Email,Escalated,Yes,Email,N/A,8923,7969
8980,In-Person,In-Progress,Yes,In-Person,N/A,8037,8614
7231,Phone,Escalated,No,Call,N/A,6518,3827
9022,Phone,Pending,No,Web Chat,N/A,6602,1403
3917,In-Person,In-Progress,No,Call,11/2/2024,9704,8531
2065,Email,In-Progress,Yes,In-Person,N/A,3399,3083
6159,Chat,Pending,No,Call,N/A,8438,2598
6147,In-Person,Pending,Yes,Web Chat,N/A,4838,5092
6092,Email,In-Progress,No,In-Person,10/18/2024,6902,1184
3667,Chat,Resolved,Yes,In-Person,N/A,9119,8011
6137,Email,Pending,No,Web Chat,10/26/2024,9678,1325
8835,Phone,Resolved,No,In-Person,10/20/2024,3913,9969
9816,Email,In-Progress,No,Email,10/9/2024,9728,3649
4566,Chat,Escalated,Yes,Web Chat,10/23/2024,9698,6904
4939,Email,Escalated,No,Email,N/A,6241,1094
2660,Phone,Escalated,No,In-Person,N/A,6418,1891
4741,Phone,In-Progress,Yes,Call,11/5/2024,7702,3209
5067,Email,Resolved,No,Email,11/5/2024,4361,8828
2802,Phone,In-Progress,Yes,Call,N/A,5098,6608
3515,Chat,In-Progress,Yes,Web Chat,N/A,8376,7723
7827,Chat,Pending,No,Web Chat,N/A,3495,3333
9657,Chat,Escalated,Yes,Web Chat,10/19/2024,6119,2608
8122,Email,In-Progress,No,In-Person,N/A,6539,3249
8745,Phone,Resolved,No,Web Chat,N/A,8477,7980
3045,Phone,Pending,No,Call,N/A,7347,5027
2097,Phone,In-Progress,No,Web Chat,N/A,5655,3029
8578,Phone,In-Progress,No,In-Person,N/A,6346,3241
4862,In-Person,In-Progress,Yes,Web Chat,10/15/2024,5387,9582
2651,In-Person,Pending,Yes,Email,11/2/2024,8240,4958
5764,Chat,In-Progress,No,In-Person,N/A,6058,8665
8596,In-Person,In-Progress,No,In-Person,10/21/2024,6541,3445
9749,In-Person,In-Progress,No,Web Chat,N/A,7175,9601
5517,Phone,Escalated,Yes,In-Person,10/11/2024,9846,3755
3922,In-Person,Resolved,Yes,Web Chat,10/9/2024,9143,1640
5751,Chat,Escalated,Yes,Email,10/29/2024,6158,1624
5453,In-Person,Pending,No,Email,N/A,3753,5159
8332,In-Person,In-Progress,No,Call,N/A,7166,6790
4987,Phone,Resolved,No,In-Person,10/18/2024,3979,2821
9988,In-Person,Resolved,Yes,Call,10/16/2024,9358,4274
2442,Email,Pending,Yes,In-Person,N/A,7542,1427
4427,In-Person,In-Progress,Yes,Email,N/A,4819,3723
9607,Email,Pending,No,Call,10/11/2024,6964,2881
2443,Phone,In-Progress,Yes,Call,N/A,6018,5360
6419,Phone,Pending,No,Call,10/25/2024,9591,3902
9309,Phone,Escalated,Yes,Call,11/7/2024,6492,1697
6140,Email,Resolved,No,Email,N/A,7429,5692
2462,Chat,Pending,Yes,Call,11/4/2024,6010,3723
9631,Chat,Pending,No,Web Chat,10/21/2024,5837,7683
7889,In-Person,In-Progress,Yes,Call,N/A,7357,2411
2779,Email,Escalated,No,In-Person,N/A,8739,5943
2407,In-Person,Pending,No,Call,10/27/2024,4310,7035
2595,Phone,Pending,No,Call,10/21/2024,3358,9971
7852,Phone,Resolved,No,Call,11/1/2024,9781,5179
8307,In-Person,Resolved,No,Call,10/17/2024,5605,6660
8230,Email,Resolved,Yes,In-Person,N/A,7905,6599
4248,Chat,Escalated,No,Call,N/A,6000,4426
8575,Phone,Escalated,No,Web Chat,N/A,9219,9224
6114,Chat,In-Progress,No,Email,10/24/2024,7377,7540
8540,In-Person,Resolved,No,In-Person,10/15/2024,6413,4412
7834,Phone,Pending,Yes,Call,N/A,6610,1965
3757,In-Person,Pending,No,Call,N/A,6710,1209
4393,In-Person,Escalated,No,Email,N/A,5945,9898
7727,Phone,Pending,Yes,Call,10/16/2024,3600,2285
4918,Email,In-Progress,No,In-Person,N/A,8895,3938
8051,Chat,Escalated,Yes,Call,N/A,8802,3899
4917,Chat,Pending,No,Web Chat,10/30/2024,9292,5841
6029,In-Person,Escalated,No,Email,N/A,3541,7102
8077,Email,Resolved,Yes,Web Chat,N/A,8176,5709
6934,Chat,Pending,Yes,In-Person,10/25/2024,9450,2863
3252,Chat,In-Progress,No,Web Chat,N/A,3969,3592
3594,In-Person,In-Progress,Yes,Web Chat,10/23/2024,5425,2106
3026,Chat,Escalated,No,In-Person,N/A,8258,7778
2255,Email,Pending,No,In-Person,10/20/2024,6134,7451
3316,Email,Pending,Yes,Email,N/A,9084,1073
9123,Phone,Pending,Yes,In-Person,N/A,4486,7544
8187,In-Person,Resolved,No,Email,N/A,6550,7415
2623,Email,Resolved,Yes,In-Person,10/23/2024,6307,9019
2271,Chat,Pending,No,Call,10/13/2024,9891,5964
2118,Phone,Escalated,No,In-Person,10/20/2024,7801,2723
5328,Email,In-Progress,No,Web Chat,10/31/2024,6010,5765
2947,Email,Pending,No,In-Person,10/10/2024,6219,4946
4663,Phone,Resolved,Yes,Call,N/A,7525,5808
2993,Chat,Pending,Yes,Web Chat,N/A,5441,2575
6716,In-Person,Resolved,No,Email,10/26/2024,3868,2515
9725,Chat,In-Progress,Yes,Web Chat,11/7/2024,5788,4481
